id,labels
374748,1 2 3 5 6 7
399418,1 2 3 5 6 7
330518,1 2 3 5 6 7
84529,1 2 3 5 6 7
423190,1 2 3 4 5 6
64351,1 2 3 4 5 6
421237,1 2 3 4 5 6
214796,1 2 3 5 6 7
189533,1 2 3 4 5 6
197563,1 2 3 4 5 6 7
460477,1 2 3 4 5 6 7
443327,1 2 3 4 5 6 7
339515,1 2 4 5 6 8
431742,1 2 3 4 5 6 7
149165,1 2 3 4 5 6 7
60347,1 2 3 4 5 6 7
2320,1 2 3 4 5 6 7
202101,1 2 3 4 5 6 7
460455,1 2 3 4 5 6 7
427809,1 2 3 4 5 6 7
253154,1 2 3 4 5 6 7
225363,1 2 3 4 5 6 7
49852,1 2 3 4 5 6 7
19055,1 2 3 4 5 6 7
462386,1 2 3 4 5 6 7
104815,1 2 3 4 5 6 7
125867,1 2 3 4 5 6 7
86277,1 2 3 4 5 6 7
202442,1 2 3 4 5 6 7
57775,1 2 3 4 5 6 7
275908,1 2 3 4 5 6 7
15020,1 2 3 4 5 6 7
267742,1 2 3 4 5 6 7
323091,1 2 3 4 5 6 7
440876,2 4 5 6 7 8
85635,0 1 2 6 8
127955,0 1 2 6 8
58645,5 6 8
289747,1 2 4 5 6 7 8
311737,1 2 4 5 6 7 8
229812,1 2 4 5 6
383536,1 2 4 5 6
424192,1 2 4 5 6
192179,1 2 4 5 6
311466,1 2 5 6
50740,1 2 3 4 5 6 7
34638,1 2 3 4 5 6 7
457943,1 2 3 4 5 6 7
460559,1 2 3 4 5 6 7
171253,0 3 8
377891,1 5 6 8
168521,1 2 4 5 6 8
153738,1 2 4 5 6 8
361435,1 2 4 5 6 8
209081,1 2 4 5 6 8
124016,2 5 6 8
136499,2 5 6 8
35378,1 2 3 4 5 6 7
274049,2 3 5 6 8
455971,2 3 5 6 8
431477,0 3 8
464526,1 2 4 5 6 7
208921,1 2 4 5 6 7
76400,0 8
181098,1 2 3 4 5 6
207921,1 2 3 4 5 6
42578,1 2 3 4 5 6
211455,1 2 3 4 5 6
195088,0 1 5 6 8
325554,1 2 3 4 5 6 7
267651,1 2 3 4 5 6 7
91201,1 2 3 4 5 6 7
219085,1 2 3 4 5 6 7
278810,1 2 3 4 5 6 7
183997,1 2 3 4 5 6 7
10994,1 2 3 4 5 6 7
288280,1 2 3 4 5 6 7
161338,1 2 3 4 5 6 7
153902,1 2 3 4 5 6 7
420633,1 2 3 4 5 6 7
196163,1 2 3 4 5 6 7
215829,1 2 3 4 5 6 7
98115,1 2 3 4 5 6 7
260831,1 2 3 4 5 6 7
63286,1 2 3 4 5 6 7
163754,0 3 6 8
426115,0 3 6 8
229772,0 3 6 8
460243,0 1 3 8
104965,1 2 4 5 6 7
319507,8
394599,2 5 6 8
197969,1 2 3 4 5 6 7
451502,1 2 3 4 5 6 7
79641,1 2 3 4 5 6 7
91499,1 2 3 4 5 6 7
174920,1 2 3 4 5 6 7
464205,0 3 8
283938,2 5 6 8
452741,0 3 8
206700,2 5 6 8
211840,1 2 5 6 8
263162,1 2 5 6 8
160988,1 2 3 5 6
399772,0 3 8
192423,0 1 6 8
292471,6 8
166659,6 8
182528,6 8
184578,6 8
342297,1 2 5 6 8
4997,6 8
276237,3 5 6
216766,3 5 8
1143,1 2 3 4 5 6 7
159282,1 2 3 4 5 6 7
120031,1 2 3 4 5 6 7
247200,1 2 3 4 5 6 7
191464,1 2 3 4 5 6 7
9024,1 2 4 5 6 7
403859,1 2 3 4 5 6 7
128163,2 5 6 8
423521,2 5 6 8
223583,2 5 6 8
200478,2 5 6 8
335367,2 5 6 8
240606,0 1 3 8
174468,0 1 3 8
164357,0 1 3 8
58329,0 1 3 8
414329,0 1 3 8
354720,1 2 3 4 5 6
261650,1 2 3 4 5 6 7
60518,1 2 3 4 5 6 7
281366,0 2 5 6 7 8
364311,0 2 5 6 7 8
452248,0 2 5 6 7 8
310104,0 2 5 6 7 8
242722,0 8
445636,6 8
74329,0 8
357479,1 2 5 6
4119,0 8
445665,1 2 5 6
243440,1 2 5 6
445207,1 2 4 5 6
130496,0 6 8
77336,0 5 8
405361,1 2 3 4 5 6
375580,1 2 4 5 6 7
218054,1 2 4 5 6 7
401108,1 2 4 5 6 7
117440,1 2 4 5 6 7
224198,1 2 4 5 6 7
264253,1 2 4 5 6 7
205735,1 2 3 4 5 6 7 8
257592,1 2 4 5 6 8
209412,1 2 4 5 6 8
471421,1 2 4 5 6 8
136356,1 2 4 5 6 8
80681,1 2 4 5 6 8
55890,0 8
307425,0 1 8
125810,1 2 4 5 6
272664,6 8
102286,6 8
47898,6 8
145781,1 2 3 5 6
254968,1 2 5 6
27685,0 1 8
44612,1 2 3 5 6
428177,1 2 5 6 7
34365,1 2 4 5 6 7
375331,5 8
203785,2 3 5 6
137140,2 5 6 8
5047,2 5 6 8
184428,2 5 6 8
461773,1 2 3 4 5 6 7
319395,1 2 3 4 5 6 7
93685,1 2 3 4 5 6 7
72878,1 2 3 4 5 6 7
108796,1 2 3 4 5 6 7
12105,1 5 6
330215,1 5 6
391875,1 2 3 5 6 8
146782,0 3 6 8
125482,2 5 6 8
447724,8
331060,8
9969,0 3 5 8
451889,0 1 8
174713,1 2 3 4 5 6 7
120761,1 2 3 4 5 6 7
281254,1 2 3 4 5 6 7
158182,1 2 3 4 5 6 7
83191,1 2 3 4 5 6 7
261663,1 2 3 4 5 6 7
140623,1 2 3 4 5 6 7
112628,1 2 4 5 6 7
16787,1 2 3 4 5 6 7
373680,0 3 5 8
427763,0 3 5 8
29681,0 3 5 8
456090,0 3 8
40360,0 3 8
145812,0 3 8
351052,1 2 3 4 5 6 7
303649,1 2 3 4 5 6 7
33257,1 2 3 4 5 6 7
240147,1 2 5 6 8
173068,1 2 5 6 8
127141,0 8
169204,0 1 2 5 6 8
459283,0 8
374295,0 8
239101,0 8
407261,0 8
365809,0 8
77226,1 2 4 5 6 7
171679,1 2 5 6 7
285655,1 2 5 6 7
172024,1 2 5 6 7
468789,1 2 5 6 7
144256,0 1 2 5 6 8
249612,1 2 4 5 6 7
12359,1 2 4 5 6 7
334422,1 2 5 6 8
441156,1 2 5 6 8
180449,1 2 5 6 8
121155,1 2 5 6 8
14756,1 2 3 4 5 6 7
161562,0 3 5 8
84932,0 3 5 8
269209,0 3 5 8
352284,0 3 5 8
185517,0 3 5 8
125506,0 3 5 8
33836,0 3 5 8
170736,0 3 5 8
318556,1 2 3 5 6
136363,1 2 3 5 6
371480,1 2 4 5 6 7
454380,1 2 4 5 6 7
250501,1 2 4 5 6 7
329445,0 2 3 6 8
225682,1 2 5 6 8
452896,1 2 3 5 6 7
206309,1 2 3 5 6 7
436954,3 8
191191,3 8
216168,8
58517,1 2 4 5 6
440963,1 2 4 5 6
246967,1 2 4 5 6
213845,3 5 6 7
180855,3 5 6 7
21024,3 5 6 7
100110,3 5 6 7
252818,3 5 6 7
305478,3 5 6 7
356448,3 5 6 7
390004,3 5 6 7
63353,1 2 3 4 5 6 7 8
101099,1 2 3 4 5 6 7 8
58906,1 2 3 4 5 6 7 8
202997,5 6 8
191869,0 3 8
420658,0 3 8
248309,1 2 3 4 5 6 7
471165,1 2 3 4 5 6 7
156765,1 2 3 4 5 6 7
268536,2 3 5 6 7 8
289597,2 3 5 6 7 8
468052,0 3 8
295726,0 3 8
127880,1 3 5 6 8
180328,1 2 3 4 5 6 7
369051,2 3 5 6
237784,0 8
43196,0 8
141153,0 8
87788,1 2 5 6 8
333136,1 2 4 5 6 7
360155,1 2 4 5 6 7
457331,1 2 4 5 6 7
113857,1 2 4 5 6 7
312528,2 3 5 6
43528,1 2 3 4 5 6 7
246945,1 2 4 5 6 7
395380,1 2 4 5 6 7
275542,3 5 6 8
11005,3 5 6 8
196801,0 6 8
381119,0 1 2 8
449810,1 2 4 5 6 7
53091,1 2 4 5 6 7
163849,1 2 4 5 6 7
336793,1 2 3 4 5 6 7
42714,1 2 3 4 5 6 7
110944,1 2 3 4 5 6 7
135706,1 2 3 4 5 6 7
60961,1 2 3 4 5 6 7
102449,3 6 8
15724,0 6 8
88933,0 1 5 8
343856,0 1 5 8
417247,0 1 5 8
114356,1 2 4 5 6 8
408166,0 6 8
78390,0 6 8
284450,1 2 3 4 5 6 7
351380,1 2 3 4 5 6 7
432950,1 2 3 4 5 6 7
348609,0 8
214378,0 8
36595,0 2 3 5 6 7
39036,0 8
110300,0 8
128453,1 2 3 4 5 6 7
470930,1 2 3 4 5 6 7
290430,1 2 3 4 5 6 7
274410,1 2 3 4 5 6 7
217271,1 2 3 4 5 6 7
42211,1 2 3 4 5 6 7
408362,1 2 3 4 5 6 7
286103,0 8
338616,6 8
9040,6 8
188361,6 8
107094,1 2 5 6 7 8
2550,1 2 5 6 7 8
266406,1 2 4 5 6 8
40245,3 8
14372,1 2 3 4 5 6
325795,1 2 3 4 5 6
284232,1 2 4 5 6 8
99097,1 2 4 5 6 8
141843,0 3 5 8
54002,1 2 5 6
36056,1 2 5 6
89235,0 3 8
400126,0 3 8
415962,1 2 4 5 6 7
416739,0 3 5 8
385097,2 5 6
149872,1 2 5 6 7
222899,1 2 3 4 5 6 7
29209,1 2 5 6 8
351903,1 2 5 6 8
342365,1 2 5 6 8
291966,1 2 5 6 8
97095,1 2 5 6 8
254717,1 2 5 6 8
59508,1 2 3 4 5 6 7
119934,1 2 4 5 6 7 8
89728,1 2 4 5 6 7 8
171607,1 2 3 4 5 6
285935,1 2 3 4 5 6
22963,1 2 4 6 7
202594,1 2 5 6 8
43210,1 2 4 5 6 7
456226,1 2 4 5 6 7
135534,0 1 8
393043,0 1 2 5 6 8
250567,3 5 6 8
142495,1 2 4 5 6
128375,6 8
5681,8
88982,8
335793,0 1 3 5
217315,8
117994,8
146767,3 8
459706,0 1 5 8
97758,5 8
54120,1 2 3 4 5 6 7
341554,1 2 3 4 5 6 7
408130,1 2 3 4 5 6 7
32974,1 2 3 4 5 6 7
263850,1 2 3 4 5 6 7
63166,1 2 3 4 5 6 7
182722,1 2 3 4 5 6 7
106942,1 2 3 4 5 6 7
395633,0 1 6 8
243760,0 1 6 8
91774,2 3 5 6 8
460973,1 3 5 6
156961,1 2 3 5 6 7 8
348836,1 5 6
250992,6 8
399007,6 8
149788,0 8
124565,1 2 4 5 6 7 8
287592,0 2 3 5 6 8
450690,1 2 4 5 6 7
94447,1 2 4 5 6 7
218791,1 2 6 7
91643,0 1 2 3 5 6 8
354106,0 1 2 3 5 6 8
348294,0 1 2 3 5 6 8
13649,1 2 3 4 5 6 7
332315,0 8
439889,0 5
398903,0 2 3 5 8
51301,0 2 3 5 8
356820,1 2 4 5 6 7
60360,1 2 4 5 6 7
389201,1 2 3 4 5 6 7
126964,1 2 3 4 5 6 7
191319,0 3 8
409038,0 3 8
170904,0 2 3 5 8
253789,0 2 3 5 8
141634,0 2 3 5 8
420727,1 2 5 6 7 8
280843,0 1 2 5 6 8
462940,0 1 2 5 6 8
278345,0 1 2 5 6 8
33491,0 1 2 5 6 8
44261,0 1 2 5 6 8
243924,0 1 2 5 6 8
356163,0 1 2 5 6 8
256750,0 1 2 5 6 8
337,0 1 2 5 6 8
396495,0 1 2 5 6 8
98372,0 1 2 5 6 8
465836,0 1 2 5 6 8
47266,0 1 2 5 6 8
163419,0 1 2 5 6 8
66921,0 1 2 5 6 8
280091,0 1 2 5 6 8
223666,0 1 2 5 6 8
358607,1 2 5 6 7 8
350790,1 2 4 5 6
23429,1 2 4 5 6
160914,1 2 4 5 6
344769,1 2 4 5 6
310793,1 2 4 5 6
141372,1 2 4 5 6
263342,1 2 4 5 6
364034,2 4 5 6 7 8
106204,3 6 8
254490,3 6 8
411063,0 3 8
110893,3 6 8
316642,3 6 8
197361,3 6 8
267724,1 2 3 4 5 6
37933,1 2 3 4 5 6
166492,1 2 3 4 5 6
377711,1 2 5 6 7 8
3800,6 8
266781,6 8
217865,1 2 5 6 7 8
99978,6 8
229186,0 3 8
301712,0 3 8
322450,1 2 3 4 5 6 7
138538,0 8
388540,0 8
362111,0 8
178486,0 8
67729,0 3 8
137808,0 3 8
121162,5 6 8
446150,0 3 8
221087,0 3 6 8
402030,1 2 5 6 8
212017,1 2 5 6 8
104327,1 2 3 4 5 6 7 8
172822,1 2 4 5 6 7
456615,0 3 8
327887,0 3 8
408266,0 3 8
330406,0 3 8
140443,1 2 4 5 6 7
296999,1 2 4 5 6 7
78202,1 2 4 5 6 7
279907,1 2 4 5 6 7
31139,1 2 4 5 6 7
231045,1 2 4 5 6 7
299951,1 2 4 5 6 7
27193,1 2 4 5 6 7
211820,1 2 4 5 6 7
452888,1 2 4 5 6 7
354138,1 2 4 5 6 7
274020,1 2 4 5 6 7
51569,1 2 4 5 6 7
70051,1 2 4 5 6 7
126391,1 2 4 5 6 7
316448,1 2 4 5 6
216211,1 2 4 5 6
155745,1 2 4 5 6 7
311802,1 2 4 5 6 7
23002,5 6 8
36024,5 6 8
151809,5 6 8
31440,1 2 4 5 6 7
448084,1 2 4 5 6 7
64993,1 2 4 5 6 7
418075,1 2 4 5 6 7
299058,1 2 4 5 6 7
164058,1 2 4 5 6 7
296851,1 2 4 5 6 7
142526,8
378170,2 3 4 5 6 7 8
54625,1 2 6
460386,1 2 6
315517,1 4 5 6 7 8
120779,1 4 5 6 7 8
162881,1 4 5 6 7 8
466313,8
324973,1 4 5 6 7 8
312629,1 4 5 6 7 8
394419,2 4 5 6
369188,2 4 5 6
208123,1 2 3 4 5 6
5392,1 2 3 4 5 6
249314,1 2 3 4 5 6
241240,1 2 4 5 6 8
383684,1 2 4 5 6 7
410419,1 2 5 6 8
178266,1 2 5 6 8
65955,1 2 3 5 6 7
18037,1 2 3 5 6 7
415852,1 2 3 5 6 7
146448,3
356720,0 1 8
323548,1 2 4 5 6 7
3939,1 2 4 5 6
257472,1 2 4 5 6 7
37421,1 2 4 5 6 7
95737,1 2 4 5 6 7
300555,1 2 4 5 6 7
212960,1 2 4 5 6 7
110540,1 2 4 5 6 7
126838,1 2 4 5 6 7
338520,1 2 4 5 6 7
158808,1 2 4 5 6 7
409327,0 1 8
361570,1 2 4 5 6 7
248920,1 2 4 5 6 7
122463,1 2 4 5 6 7
90828,1 2 4 5 6 7
286710,1 2 4 5 6 7
119674,1 2 4 5 6 7
321928,0 1 8
159200,1 2 3 5 6
20304,0 8
117070,5 8
164178,3 6 8
116029,1 2 3 4 5 6
377851,1 2 3 4 5 6
249597,1 2 3 4 5 6
343289,1 2 3 4 5 6
324237,3 5 6 8
214497,0 3 8
81938,2 3 5 6
18482,0 3 8
37100,0 3 8
75963,0 3 8
84735,1 2 4 5 6 8
68234,1 2 4 5 6 8
335108,6 8
275904,0 3 8
303645,0 3 8
20233,0 3 8
428812,1 2 5 6 8
289699,2 4 5 6
396649,2 4 5 6
469308,2 4 5 6
421274,2 4 5 6
325272,1 2 5 6
81634,6 8
254831,6 8
470981,1 2 3 5 6 7 8
140537,1 2 4 5 6 8
73440,1 2 4 5 6 8
38251,1 2 4 5 6 8
272327,1 2 4 5 6 8
37307,1 2 4 5 6
301363,1 2 4 5 6
453164,1 2 4 5 6
419195,1 2 4 5 6
334082,1 2 4 5 6
401328,1 2 4 5 6
223794,1 2 4 5 6
241728,1 2 4 5 6
392614,1 2 4 5 6
365818,1 2 4 5 6
434025,1 2 4 5 6
173439,1 2 4 5 6
313006,1 2 4 5 6
397544,0 3 5 8
94982,1 2 4 5 6 7
254509,1 2 4 5 6 7
469093,1 2 4 5 6 7
9004,1 2 4 5 6 7
236600,0 8
91752,2 5 6
344619,1 2 4 5 6 7 8
209450,1 2 3 4 5 6 7
259331,1 2 3 4 5 6 7
21692,1 2 3 4 5 6 7
148428,1 2 3 4 5 6 7
1990,0 1 2 5 6 8
33596,0 1 2 5 6 8
227452,0 1 2 5 6 8
33161,0 1 2 5 6 8
122889,0 1 2 5 6 8
455875,0 1 2 5 6 8
432830,0 1 2 5 6 8
29436,0 1 2 5 6 8
142801,1 2 3 4 5 6 7
375353,1 2 3 4 5 6 7
293567,1 2 3 4 5 6 7
199265,1 2 3 4 5 6 7
116867,1 2 3 4 5 6 7
286423,1 2 3 4 5 6 7
389081,1 2 4 5 6
252427,1 3 6 8
163699,1 2 5 6
170812,0 1 8
464183,2 3 5 6
234614,2 3 5 6
74343,0 8
175560,1 2 4 5 6 7
40235,2 3 5 6 8
428533,1 2 3 4 5 6
145385,1 2 3 4 5 6
59344,1 2 3 4 5 6
433623,1 2 3 4 5 6
282845,1 2 3 4 5 6
124325,1 2 3 4 5 6
397454,1 2 3 4 5 6
48512,1 2 3 4 5 6
361939,1 2 3 4 5 6
163994,1 2 3 4 5 6
140179,1 2 3 4 5 6
348828,1 2 3 4 5 6
249206,8
328322,8
265889,3 5 8
271014,1 2 4 5 6
266310,1 2 4 5 6
455310,1 2 4 5 6
338390,1 2 4 5 6
428535,6 8
363263,2 5 6
147529,3 6 8
426998,3 5 6
22103,3 5 6
205770,3 5 6
372737,3 5 6
145684,1 2 4 5 6 7
166307,1 2 4 5 6 7
329577,1 2 4 5 6 7
38946,1 2 5 6 7
311116,0 3 8
272567,0 3 8
68950,1 2 4 5 6
186653,1 2 5 6 7
112977,1 2 5 6 7
350251,1 2 4 5 6 7
156865,1 2 5 6 7 8
201562,0 1 2 3 5 6 7 8
320481,1 2 5 6 7 8
212795,5 6 8
13736,1 2 3 4 5 6
393696,1 2 3 4 5 6
365499,5 6 8
286907,1 2 3 4 5 6
380648,1 2 3 5 6
86169,1 2 3 4 5 6
433627,1 2 3 4 5 6
243460,1 2 3 4 5 6
254663,1 2 3 4 5 6
155961,1 2 3 4 5 6
263788,0 8
338155,1 2 3 5 6
299401,1 2 4 5 6 7 8
189543,1 2 4 5 6 7 8
318608,1 2 3 4 5 6 7
320897,1 2 3 4 5 6
241938,1 2 3 4 5 6 7
13871,6 8
368,6 8
90225,6 8
275812,1 2 4 5 6 7
381613,1 2 4 5 6 7
20014,1 2 4 5 6 7
88799,1 2 4 5 6 7
413459,1 2 4 5 6 7
459705,1 2 4 5 6 7
404650,1 2 4 5 6 7
277072,1 2 4 5 6 7
42367,1 2 4 5 6 7
142900,1 2 3 4 5 6 7
425802,1 2 3 4 5 6 7
291094,1 2 3 4 5 6 7
71818,1 2 3 4 5 6 7
44010,1 2 3 4 5 6 7
471208,1 2 3 4 5 6 7
137905,1 2 3 4 5 6 7
149069,1 2 3 4 5 6 7
273535,1 2 3 4 5 6 7
225240,1 2 3 4 5 6 7
229236,1 2 3 4 5 6 7
138262,1 2 3 4 5 6 7
5114,1 2 3 4 5 6 7
81435,6 8
72840,1 2 3 4 5 6 7
31390,1 2 3 4 5 6
31148,1 2 3 4 5 6
10249,1 2 3 4 5 6
247560,1 2 5 6
80829,6 8
423252,0 1 3 5
296860,0 1 3 5
304883,1 2 3 4 5 6
29365,1 2 3 4 5 6
458969,1 2 3 4 5 6
385985,8
338290,8
415734,8
97130,8
389975,8
246048,0 5 6 8
144900,1 2 4 5 6 7
200754,0 1 5 6 8
169402,1 2 4 5 6 7
222032,1 2 4 5 6 7
129597,0 1 6 8
294494,0 1 6 8
443928,1 2 4 5 6 7
132441,0 8
84025,6 8
340465,6 8
67081,1 2 5 6 8
156147,1 2 5 6 8
107247,1 2 3 6
165895,1 2 3 6
471293,1 2 3 6
279860,1 2 3 6
51848,1 2 3 6
440741,1 2 3 6
309006,1 2 3 6
454523,0 2 5 6 7 8
14782,0 2 5 6 7 8
65719,6 8
410759,6 8
355409,2 3 5 6 8
249064,1 2 5 6 8
101334,1 2 5 6 8
433166,3 5 6 8
264863,3 5 6 8
109497,2 4 5 6
168212,2 4 5 6
216200,2 4 5 6
54338,1 2 3 5 6 7
363380,1 2 3 5 6 7
316424,1 2 3 5 6 7
223943,1 2 3 5 6 7
26176,1 2 3 5 6 7
433348,1 2 3 5 6 7
56485,1 2 3 5 6 7
288531,1 2 3 5 6 7
155337,1 2 3 5 6 7
152212,1 2 3 5 6 7
131367,8
81916,8
323837,8
192214,1 2 5 6 8
426308,2 4 5 6 7 8
252406,2 4 5 6 7 8
428770,2 4 5 6 7 8
442371,2 4 5 6 7 8
160844,1 2 3 5 6
316741,1 2 3 5 6
146073,1 2 3 5 6
143744,1 2 3 5 6
179406,1 2 3 5 6
357103,1 2 3 5 6
416060,1 2 3 5 6
251151,1 2 3 5 6
246326,1 2 3 5 6
18411,1 2 3 5 6
325879,1 2 3 5 6
77238,1 2 3 5 6
244818,1 2 3 5 6
297102,0 3 8
308682,6 8
199518,8
291513,1 2 3 5 6 7
362681,1 2 3 4 5 6 7
130908,0 8
404536,1 2 4 5 6
301790,1 2 4 5 6
232542,0 2 3 5 6 8
169383,0 3 5 8
322052,0 3 5 8
75521,0 3 5 8
384510,0 8
80827,1 2 4 5 6 7
264932,1 2 4 5 6 7
253639,1 2 4 5 6 7
14703,2 4 5 6
239103,1 2 3 4 5 6 7
433497,1 2 3 4 5 6 7
69937,1 2 3 4 5 6 7
361572,1 2 3 4 5 6 7
413944,1 2 3 4 5 6 7
403556,1 2 5 6 8
428228,1 2 3 4 5 6
361023,2 4 5 6 7
217510,2 4 5 6 7
334448,2 4 5 6 7
234847,2 4 5 6 7
13952,2 4 5 6 7
12007,3 5 6 8
272971,3
172979,3
372167,3
29926,8
390187,8
120564,8
380261,3
118171,3
324438,3
258846,0 3 8
448549,1 2 5 6
18613,1 2 5 6
463976,0 3 6 8
421315,0 3 6 8
312879,0 3 6 8
330176,0 3 6 8
432914,6 8
249440,1 2 4 5 6 7
460497,1 2 4 5 6 7
248530,1 2 4 5 6 7
330522,1 2 4 5 6 7
466149,1 2 4 5 6 7
324717,6 8
239679,8
458036,6 8
380015,1 2 3 5 6 8
461268,0 2 3 5 6
248480,8
86167,6 8
169499,8
8230,6 8
272090,8
293889,8
221425,8
156906,1 2 3 5 6 8
130294,1 2 3 5 6 8
205300,8
253861,8
276271,8
43492,8
66744,8
170357,8
28059,8
102136,0 1 5 6 8
200159,1 2 3 4 5 6 7
119366,1 2 3 4 5 6 7
257250,1 2 3 5 6 8
282484,1 2 3 5 6 8
162327,0 3 8
258392,0 3 8
287470,1 2 3 4 5 6
253246,1 2 3 4 5 6
67503,2 3 4 5 6 7 8
336839,1 2 3 4 5 6
318621,1 2 3 5 6 7
197321,1 2 3 4 5 6 7
191083,8
221054,0 3 8
305927,1 2 3 4 5 6 7
174504,1 2 5 6 8
265970,0 3 8
318911,0 3 8
435963,0 3 8
294105,0 3 8
73242,0 3 8
214225,5
290145,5
208003,1 2 3 5 6
162804,1 2 3 5 6
463776,1 2 3 5 6
418839,1 2 3 5 6
104530,5
380335,0 2 3 5 6 8
417702,0 2 3 5 6 8
294964,0 2 3 5 6 8
256633,6 8
398695,6 8
174826,6 8
430977,0 2 3 5 6 8
86425,0 2 3 5 6 8
172870,0 2 3 5 6 8
311130,1 2 3 5 6
118608,0 3 5 8
20691,0 3 5 8
468046,3 8
391301,3 8
70979,6 8
198211,6 8
229035,1 2 3 4 5 6 7
29239,1 2 3 4 5 6 7
88183,0 3 8
398637,0 3 8
128819,3 8
126335,1 3 6 8
307230,3 6 8
90441,3 6 8
88059,6 8
152925,1 2 5 6
52892,1 2 5 6
82678,1 2 5 6
169354,1 2 5 6
59183,3 8
68969,3 8
284237,3 8
231655,0 1 2 3 5 6 7 8
354809,0 1 2 3 5 6 7 8
240070,0 1 2 3 5 6 7 8
128272,0 1 2 3 5 6 7 8
347416,0 8
413160,0 8
212961,1 2 5 6
215467,1 2 4 5 6 8
118296,1 2 5 6
428247,1 2 4 5 6 8
392151,1 2 5 6
183328,1 2 3 4 5 6
101793,1 2 3 4 5 6
217125,1 2 3 4 5 6
28724,1 2 3 4 5 6
226797,1 2 5 6 8
195499,1 2 3 4 5 6 7
94004,1 2 3 4 5 6 7
159327,0 3 8
194824,1 2 3 4 5 6 7
139047,1 2 3 4 5 6 7
107499,1 2 3 4 5 6 7
462503,1 2 3 4 5 6 7
257102,1 2 3 4 5 6 7
219140,1 2 3 4 5 6 7
16605,1 2 4 5 6 7
456238,1 5 6
92547,1 2 4 5 6
298534,1 2 3 4 5 6 7
408829,0 3 5 8
66180,1 2 4 5 6 7
32275,1 2 4 5 6 7
460327,2 5 6
7541,2 5 6
297212,2 5 6
89487,2 5 6
345409,2 5 6
248387,1 2 4 5 6 7
613,2 5 6
90227,2 5 6
172423,2 5 6
103822,2 5 6
398869,2 5 6
74369,3 8
414903,1 2 4 5 6 7 8
163874,1 2 4 5 6 7 8
192658,1 2 4 5 6 7 8
392708,2 6 8
458904,0 1 8
138943,2 6 8
336470,2 6 8
221287,0 3 8
175154,0 3 8
144735,1 2 3 4 5 6 7 8
267950,2 5 6 8
74602,0 1 2 5 6 7
256476,0 1 2 5 6 7
125164,1 2 4 5 6
337851,1 2 4 5 6
423464,1 2 4 5 6 7
55716,1 2 4 5 6 7
131274,1 2 4 5 6
190766,1 2 5 6 8
253226,1 2 3 4 5 6
26750,1 2 3 4 5 6
97584,1 2 3 4 5 6
338759,1 2 3 4 5 6
39874,1 2 5 6 8
285651,0 3 8
423082,0 3 8
431639,1 2 5 6 8
432122,1 2 5 6 8
106609,3 8
341089,1 2 3 5 6 8
441907,3 8
397500,3 8
178545,1 2 4 5 6 8
300302,0 2 3 5 8
277512,1 2 4 5 6 7
28135,3 8
154596,3 8
318884,1 2 3 5 6 7
404909,0 2 3 5 6
151712,5 6 8
193823,1 2 4 5 6
451960,1 2 3 4 5 6
282341,1 2 3 4 5 6
328614,1 2 3 4 5 6 7
460095,1 2 3 4 5 6 7
46845,1 2 3 4 5 6 7
65111,6 8
462287,6 8
372020,1 2 3 4 5 6 7
269019,1 2 3 5 6 7
270283,1 2 3 4 5 6 7
159867,1 2 3 4 5 6 7
301436,1 2 3 4 5 6 7
303816,1 2 3 4 5 6 7
329691,1 2 4 5 6 7
409648,1 2 4 5 6 7
238789,1 2 4 5 6 7
304843,1 2 4 5 6 7
334337,1 2 4 5 6 7
202821,1 2 4 5 6 7
273762,1 2 4 5 6 7
453860,1 2 4 5 6 7
471777,1 2 4 5 6 7
362334,1 2 3 4 5 6 7
457703,1 2 3 4 5 6 7
134571,1 2 3 4 5 6 7
228062,1 2 4 5 6 7
76130,1 2 4 5 6 7
190288,1 2 4 5 6 7
217774,0 2 5 6 8
315005,1 2 5 6 8
372686,0 2 5 6 8
83759,0 2 5 6 8
467099,0 2 5 6 8
224065,0 2 5 6 8
26654,0 2 5 6 8
296378,1 2 3 4 5 6 7
446903,1 2 3 4 5 6 7
185375,0 2 5 6 8
250921,1 2 3 4 5 6 7
92460,1 2 4 5 6 7
25794,1 2 4 5 6 7
281259,1 2 4 5 6 7
110852,1 2 4 5 6 7
300155,1 2 4 5 6 7
52962,1 2 4 5 6 7
107100,1 2 3 4 5 6
385004,1 2 3 4 5 6
69784,1 2 3 4 5 6
63911,1 2 3 4 5 6
292160,1 2 3 4 5 6
394460,1 2 3 5 6 7 8
435155,1 2 3 5 6 7 8
273972,1 2 3 5 6 7 8
389239,1 2 3 5 6 7 8
219413,1 2 3 5 6 7 8
232805,1 2 3 5 6 7 8
225516,1 2 4 5 6 7
324925,1 2 4 5 6 7
388584,1 2 4 5 6 7
46166,1 2 4 5 6 7
352887,1 2 4 5 6 7
284840,1 2 4 5 6 7
133271,1 2 4 5 6 7
184711,1 2 4 5 6 7
264049,1 2 4 5 6 7
26571,1 2 4 5 6 7
295211,0 2 3 4 5 6 8
368185,2 3 4 5 6 7
294162,2 3 4 5 6 7
160787,0 2 3 5 6 8
384482,1 2 3 4 5 6
8760,1 2 3 4 5 6
228471,1 2 3 4 5 6
10707,1 2 3 5 6 7
229837,6 8
300253,1 2 3 4 5 6
30305,6 8
351008,1 2 4 5 6 7
237046,1 2 4 5 6 7
425800,1 2 4 5 6 7
